Date,Open,High,Low,Close,Adj Close,Volume
2007-09-17,95.500000,96.400002,94.010002,94.544998,82.509941,52360
2007-09-18,93.029999,94.699997,93.000000,93.504997,81.602325,39490
2007-09-19,94.500000,96.000000,93.099998,93.254997,81.384148,128430
2007-09-20,93.500000,95.464996,93.500000,94.919998,82.837204,271750
2007-09-21,94.750000,94.750000,92.500000,93.500000,81.597969,101960
2007-09-24,93.300003,95.500000,93.004997,95.000000,82.907021,2078870
2007-09-25,95.500000,99.400002,95.000000,98.144997,85.651680,159960
2007-09-26,98.144997,100.099998,97.500000,98.180000,85.682205,135040
2007-09-27,97.500000,99.889999,93.500000,95.644997,83.469910,127260
2007-09-28,97.500000,99.900002,95.154999,98.834999,86.253838,2714390
2007-10-01,96.004997,99.995003,96.004997,96.644997,84.342613,136300
2007-10-03,98.000000,100.504997,95.199997,99.089996,86.476364,166220
2007-10-04,95.790001,99.599998,95.790001,98.540001,85.996399,200230
2007-10-05,99.000000,99.000000,94.120003,94.614998,82.571022,488410
2007-10-08,96.000000,96.000000,91.400002,94.480003,82.453209,167700
2007-10-09,96.000000,98.489998,93.000000,96.940002,84.600075,148170
2007-10-10,97.000000,97.000000,94.199997,94.910004,82.828468,67950
2007-10-11,93.205002,99.000000,93.205002,98.269997,85.760757,208510
2007-10-12,96.805000,97.964996,95.099998,96.544998,84.255356,669960
2007-10-15,97.000000,98.099998,95.300003,97.205002,84.831329,402590
2007-10-16,97.480003,99.699997,95.000000,97.014999,84.665512,129130
2007-10-17,92.699997,96.254997,92.500000,94.794998,82.728111,83650
2007-10-18,95.900002,97.800003,94.959999,95.040001,82.941917,105470
2007-10-19,92.099998,94.900002,92.099998,92.745003,80.939072,162360
2007-10-22,101.739998,101.739998,91.050003,97.695000,85.258934,195560
2007-10-23,99.970001,99.970001,96.199997,97.355003,84.962250,6209380
2007-10-24,99.500000,102.099998,98.404999,101.330002,88.431259,470290
2007-10-25,102.500000,111.099998,100.199997,109.864998,96.498787,3995220
2007-10-26,108.400002,108.470001,100.504997,100.934998,88.655205,596260
2007-10-29,107.500000,108.000000,100.629997,103.135002,90.587578,1144530
2007-10-30,105.000000,105.000000,101.000000,101.440002,89.098778,1911930
2007-10-31,101.900002,103.995003,101.900002,103.230003,90.670998,49740
2007-11-01,104.500000,109.900002,102.500000,108.625000,95.409653,233140
2007-11-02,103.599998,107.989998,103.500000,105.779999,92.910767,212990
2007-11-05,112.500000,112.500000,103.004997,105.199997,92.401329,185880
2007-11-06,104.510002,106.500000,102.000000,104.239998,91.558128,133030
2007-11-07,103.000000,106.000000,102.099998,105.154999,92.361809,177330
2007-11-08,102.400002,105.400002,101.900002,102.504997,90.034218,33330
2007-11-12,102.400002,102.400002,95.000000,96.885002,85.097946,192170
2007-11-13,100.500000,100.690002,98.000000,100.464996,88.242401,271600
2007-11-14,100.690002,102.000000,97.650002,99.754997,87.618782,87370
2007-11-15,100.900002,100.900002,99.000000,100.025002,87.855942,243330
2007-11-16,100.025002,100.690002,99.099998,100.004997,87.838356,208630
2007-11-19,100.699997,101.900002,100.500000,100.500000,88.273132,207770
2007-11-20,100.500000,101.500000,100.209999,100.500000,88.273132,46310
2007-11-21,97.099998,101.199997,97.099998,100.000000,87.833954,180900
2007-11-22,98.525002,100.690002,98.525002,100.300003,88.097466,140600
2007-11-23,100.690002,100.690002,97.500000,99.114998,87.056610,58200
2007-11-26,97.665001,100.495003,97.665001,99.845001,87.697830,87450
2007-11-27,100.000000,100.500000,99.105003,100.099998,87.921806,68740
2007-11-28,96.099998,101.000000,96.099998,100.644997,88.400505,2763840
2007-11-29,101.000000,101.000000,95.400002,99.809998,87.667084,1534180
2007-11-30,99.900002,100.675003,98.004997,99.000000,86.955620,3959270
2007-12-03,99.099998,100.000000,98.004997,98.660004,86.656990,157990
2007-12-04,99.599998,100.000000,99.184998,99.529999,87.421127,26660
2007-12-05,99.529999,100.695000,99.105003,100.230003,88.035980,48290
2007-12-06,100.000000,100.400002,98.504997,99.440002,87.342079,66800
2007-12-07,100.294998,100.294998,98.300003,99.489998,87.386024,674400
2007-12-10,99.300003,100.294998,98.500000,99.504997,87.399170,187360
2007-12-11,99.599998,100.589996,99.099998,99.955002,87.794434,573110
2007-12-12,100.099998,100.584999,99.500000,99.660004,87.535332,196020
2007-12-13,100.690002,100.699997,98.099998,98.394997,86.424255,102560
2007-12-14,98.699997,100.695000,98.699997,100.269997,88.071121,47470
2007-12-17,99.500000,100.500000,99.099998,99.599998,87.482651,36900
2007-12-18,100.400002,100.400002,98.540001,98.800003,86.779961,32790
2007-12-19,99.199997,100.699997,99.105003,100.489998,88.264343,33330
2007-12-20,100.004997,102.400002,100.000000,101.165001,88.857231,95140
2007-12-24,107.220001,107.220001,101.000000,105.209999,92.410133,126910
2007-12-26,112.199997,112.199997,104.500000,110.014999,96.630539,363010
2007-12-27,111.500000,112.500000,108.400002,108.514999,95.313026,79620
2007-12-28,105.500000,111.900002,102.555000,109.989998,96.608574,2826410
2007-12-31,118.000000,118.000000,109.525002,109.955002,96.577843,65810
2008-01-01,113.900002,114.599998,109.105003,113.410004,99.612503,105560
2008-01-02,113.500000,116.500000,111.205002,113.629997,99.805733,191880
2008-01-03,114.099998,114.889999,112.300003,113.904999,100.047279,133510
2008-01-04,115.000000,115.790001,111.099998,114.089996,100.209770,208380
2008-01-07,114.089996,122.099998,107.769997,121.239998,106.489914,222280
2008-01-08,121.199997,129.990005,117.900002,124.820000,109.634361,403670
2008-01-09,124.820000,129.899994,118.599998,120.290001,105.655479,1437040
2008-01-10,120.695000,120.695000,115.120003,117.224998,102.963371,68440
2008-01-11,117.500000,117.500000,112.250000,115.720001,101.641487,49530
2008-01-14,109.065002,115.900002,109.065002,112.410004,98.734161,51850
2008-01-15,118.000000,118.000000,109.000000,109.959999,96.582237,84430
2008-01-16,109.900002,111.199997,107.500000,108.620003,95.405243,364870
2008-01-17,108.000000,109.900002,106.000000,108.675003,95.453560,91120
2008-01-18,105.199997,109.000000,101.500000,104.000000,91.347336,217260
2008-01-21,107.995003,107.995003,103.105003,104.559998,91.839203,1040430
2008-01-22,96.300003,119.900002,90.300003,95.000000,83.442291,358100
2008-01-23,104.000000,104.500000,97.099998,100.264999,88.066734,1102060
2008-01-24,101.105003,105.989998,99.000000,101.614998,89.252472,2792830
2008-01-25,101.500000,111.010002,101.500000,104.695000,91.957779,274530
2008-01-28,104.000000,113.989998,100.199997,112.714996,99.002052,235940
2008-01-29,112.699997,114.989998,106.699997,110.779999,97.302490,88070
2008-01-30,111.000000,120.000000,110.000000,118.000000,103.644081,252020
2008-01-31,117.800003,131.994995,110.199997,124.614998,109.454292,537940
2008-02-01,126.000000,126.000000,113.309998,117.000000,102.765747,186080
2008-02-04,120.129997,123.800003,117.599998,119.605003,105.053810,747470
2008-02-05,120.500000,123.000000,119.500000,121.639999,106.841255,212330
2008-02-06,116.000000,121.400002,116.000000,120.775002,106.081490,2718600
2008-02-07,118.000000,120.500000,111.964996,114.055000,100.179031,327970
2008-02-08,115.000000,119.000000,110.500000,118.000000,103.644081,1520360
2008-02-11,118.000000,120.000000,113.000000,115.165001,101.154007,79230
2008-02-12,115.500000,116.000000,110.055000,115.160004,101.149605,117070
2008-02-13,115.400002,118.000000,113.000000,114.769997,100.807037,107020
2008-02-14,116.699997,116.900002,115.000000,115.364998,101.329651,63320
2008-02-15,115.500000,116.699997,115.000000,115.360001,101.325256,41160
2008-02-18,116.800003,117.000000,114.125000,115.035004,101.039825,20900
2008-02-19,115.699997,116.290001,110.500000,111.160004,97.636238,85520
2008-02-20,112.000000,114.495003,107.900002,108.730003,95.501862,43270
2008-02-21,110.000000,112.449997,104.000000,105.385002,92.563828,111780
2008-02-22,105.099998,111.500000,104.099998,109.620003,96.283600,38830
2008-02-25,113.500000,118.900002,109.000000,113.495003,99.687164,108640
2008-02-26,114.000000,114.000000,112.000000,113.095001,99.335831,68870
2008-02-27,113.500000,120.394997,113.099998,119.845001,105.264633,452810
2008-02-28,119.000000,119.000000,110.139999,113.629997,99.805733,219470
2008-02-29,114.900002,114.900002,110.000000,111.500000,97.934868,90510
2008-03-03,110.000000,117.800003,109.199997,116.025002,101.909363,134990
2008-03-04,112.000000,117.900002,112.000000,116.589996,102.405624,87700
2008-03-05,116.800003,116.800003,112.504997,113.599998,99.779396,217150
2008-03-07,112.500000,113.989998,110.120003,112.394997,98.721008,633930
2008-03-10,111.019997,117.000000,109.800003,115.970001,101.861053,2251280
2008-03-11,114.699997,120.000000,114.000000,116.474998,102.304604,177140
2008-03-12,116.099998,118.500000,114.400002,115.669998,101.597557,82340
2008-03-13,115.099998,115.599998,112.599998,113.320000,99.533455,375560
2008-03-14,114.800003,118.000000,113.199997,114.080002,100.201004,5044210
2008-03-17,110.500000,114.000000,105.199997,110.574997,97.122414,502990
2008-03-18,110.000000,114.000000,109.000000,113.385002,99.590561,108130
2008-03-19,111.199997,120.800003,110.000000,117.504997,103.209305,12180790
2008-03-24,117.500000,119.500000,115.000000,116.775002,102.568130,284490
2008-03-25,117.800003,117.800003,115.050003,115.775002,101.689774,108820
2008-03-26,116.000000,116.000000,115.000000,115.709999,101.632683,56880
2008-03-27,115.000000,117.495003,114.900002,116.470001,102.300224,1740100
2008-03-28,117.199997,118.500000,115.500000,117.894997,103.551880,121070
2008-03-31,117.000000,120.500000,116.000000,119.989998,105.391968,188480
2008-04-01,120.000000,123.000000,118.800003,119.815002,105.238258,129880
2008-04-02,120.800003,123.800003,116.500000,118.695000,104.254509,52140
2008-04-03,119.000000,119.489998,116.305000,118.294998,103.903191,85020
2008-04-04,118.699997,119.000000,115.070000,118.410004,104.004196,35510
2008-04-07,118.500000,118.800003,117.000000,118.345001,103.947105,26520
2008-04-08,117.419998,119.794998,117.000000,118.209999,103.828545,113640
2008-04-09,118.300003,123.500000,118.300003,122.254997,107.381439,348320
2008-04-10,123.400002,123.400002,120.000000,121.504997,106.722649,139070
2008-04-11,117.500000,122.699997,112.684998,119.989998,105.391968,378790
2008-04-15,119.199997,121.000000,119.199997,120.040001,105.435890,16010
2008-04-16,120.199997,122.995003,119.000000,120.139999,105.523727,48660
2008-04-17,122.000000,122.989998,120.000000,121.894997,107.065193,114830
2008-04-21,121.400002,124.699997,121.000000,124.095001,108.997551,91220
2008-04-22,123.900002,123.995003,121.300003,123.470001,108.448578,41370
2008-04-23,122.800003,123.800003,121.699997,122.870003,107.921608,32820
2008-04-24,122.870003,123.500000,121.500000,122.040001,107.192581,211510
2008-04-25,122.800003,123.800003,122.004997,122.974998,108.013824,17430
2008-04-28,123.199997,125.000000,122.805000,124.370003,109.239128,56350
2008-04-29,123.300003,126.190002,123.264999,125.544998,110.271156,75670
2008-04-30,125.800003,128.500000,125.205002,128.029999,112.453850,112990
2008-05-02,128.000000,129.899994,126.000000,127.584999,112.062981,215770
2008-05-05,127.500000,129.500000,126.000000,128.485001,112.853485,69380
2008-05-06,128.399994,129.699997,126.504997,128.354996,112.739296,78290
2008-05-07,128.500000,133.399994,126.510002,127.445000,111.939995,38620
2008-05-08,124.099998,127.400002,121.500000,123.379997,108.369560,102440
2008-05-09,126.000000,126.000000,121.025002,122.250000,107.377014,110860
2008-05-12,122.199997,122.199997,119.500000,120.324997,105.686226,106690
2008-05-13,120.900002,124.000000,120.000000,123.495003,108.470581,64880
2008-05-14,122.800003,123.800003,121.400002,122.830002,107.886475,62570
2008-05-15,122.750000,123.904999,121.000000,121.720001,106.911499,38770
2008-05-16,121.699997,125.000000,121.004997,121.385002,106.617279,20380
2008-05-20,121.599998,123.500000,120.169998,122.570000,107.658104,84280
2008-05-21,121.800003,122.800003,119.504997,122.074997,107.223335,53870
2008-05-22,120.699997,123.449997,120.699997,122.595001,107.680069,48210
2008-05-23,122.500000,123.300003,122.500000,122.635002,107.715172,30880
2008-05-26,121.500000,123.400002,120.099998,122.574997,107.662483,127620
2008-05-27,122.400002,127.599998,121.500000,124.129997,109.028290,282310
2008-05-28,123.800003,125.290001,123.019997,123.800003,108.738457,139470
2008-05-29,123.699997,126.889999,123.000000,125.940002,110.618095,130410
2008-05-30,125.900002,129.100006,125.000000,128.589996,112.945717,98320
2008-06-02,129.005005,129.899994,125.199997,126.129997,110.784981,58680
2008-06-03,124.500000,125.489998,123.500000,124.375000,109.243515,142070
2008-06-04,124.300003,125.480003,121.099998,125.000000,109.792458,50280
2008-06-05,125.000000,126.000000,123.514999,125.665001,110.376572,19570
2008-06-06,124.254997,127.900002,124.254997,126.080002,110.741058,34840
2008-06-09,125.000000,126.989998,120.000000,125.605003,110.323868,330370
2008-06-10,124.099998,126.300003,124.000000,125.665001,110.376572,372820
2008-06-11,125.599998,129.399994,124.044998,128.785004,113.117012,68330
2008-06-12,128.649994,130.000000,125.300003,125.904999,111.496384,592430
2008-06-13,127.099998,127.900002,123.419998,126.839996,112.324417,59760
2008-06-16,126.500000,128.475006,126.449997,127.849998,113.218819,709850
2008-06-17,127.500000,127.500000,125.099998,125.915001,111.505257,50310
2008-06-18,126.495003,126.800003,124.900002,125.324997,110.982765,606470
2008-06-19,126.900002,131.970001,122.800003,126.014999,111.593796,571340
2008-06-20,126.000000,127.300003,125.199997,126.029999,111.607109,463090
2008-06-23,127.500000,127.500000,122.500000,124.699997,110.429314,1284930
2008-06-24,124.000000,124.500000,121.000000,122.489998,108.472229,190180
2008-06-25,121.000000,122.699997,115.000000,116.035004,102.755951,213730
2008-06-26,119.000000,120.000000,116.500000,117.684998,104.217102,149350
2008-06-27,116.300003,118.989998,110.555000,115.605003,102.375137,78590
2008-06-30,115.605003,119.699997,114.000000,114.925003,101.772964,178630
2008-07-01,115.209999,116.089996,106.004997,108.144997,95.768860,121530
2008-07-02,107.900002,107.900002,100.214996,104.644997,92.669395,157450
2008-07-03,104.699997,105.879997,101.800003,102.644997,90.898277,108150
2008-07-04,102.900002,104.000000,101.010002,103.220001,91.407471,51750
2008-07-07,103.099998,105.995003,103.019997,105.139999,93.107758,20480
2008-07-08,103.000000,105.900002,102.099998,102.514999,90.783173,75860
2008-07-09,104.099998,104.824997,102.500000,103.385002,91.553612,63550
2008-07-10,104.000000,104.000000,103.000000,103.559998,91.708595,46000
2008-07-11,104.000000,105.599998,103.004997,105.184998,93.147614,61020
2008-07-14,104.000000,107.000000,103.029999,105.180000,93.143196,118590
2008-07-15,105.400002,105.599998,103.500000,103.959999,92.062805,1358780
2008-07-16,104.000000,104.000000,99.995003,100.195000,88.728653,78050
2008-07-17,102.800003,105.000000,101.000000,103.410004,91.575714,414170
2008-07-18,103.000000,105.779999,102.800003,104.980003,92.966080,45570
2008-07-21,103.900002,106.510002,103.900002,106.275002,94.112877,30490
2008-07-22,106.199997,109.300003,105.800003,106.320000,94.152702,56800
2008-07-23,107.300003,118.459999,107.300003,111.084999,98.372414,156950
2008-07-24,111.500000,114.599998,111.500000,112.250000,99.404114,62560
2008-07-25,112.000000,112.800003,110.500000,111.705002,98.921463,31200
2008-07-28,112.500000,114.650002,111.000000,113.830002,100.803307,286520
2008-07-29,112.800003,115.500000,112.010002,115.000000,101.839386,39720
2008-07-30,117.589996,120.000000,115.000000,119.004997,105.386040,98030
2008-07-31,119.599998,123.000000,118.105003,120.445000,106.661263,564360
2008-08-01,120.000000,122.500000,120.000000,121.035004,107.183716,667920
2008-08-04,122.500000,124.870003,121.500000,122.519997,108.498772,94710
2008-08-05,122.500000,124.400002,122.500000,123.639999,109.490601,275580
2008-08-06,123.699997,124.989998,123.105003,123.750000,109.588028,167340
2008-08-07,126.000000,126.000000,123.394997,124.125000,109.920120,359270
2008-08-08,123.500000,124.000000,122.620003,123.875000,109.698723,118350
2008-08-11,124.004997,125.989998,124.000000,125.464996,111.106758,201570
2008-08-12,125.504997,126.099998,123.980003,125.595001,111.221886,230200
2008-08-13,125.800003,129.990005,125.800003,127.425003,112.842453,189470
2008-08-14,128.000000,128.675003,124.010002,124.480003,110.234497,34540
2008-08-18,124.480003,125.504997,123.500000,125.110001,110.792389,29830
2008-08-19,125.000000,125.500000,118.000000,118.410004,104.859138,61650
2008-08-20,120.504997,122.000000,118.500000,120.205002,106.448715,36100
2008-08-21,122.500000,122.500000,118.500000,120.000000,106.267181,314680
2008-08-22,124.000000,124.000000,118.040001,120.614998,106.811806,54350
2008-08-25,120.500000,121.989998,120.000000,120.445000,106.661263,18540
2008-08-26,120.000000,120.599998,118.004997,120.055000,106.315872,42320
2008-08-27,119.500000,120.599998,119.014999,119.464996,105.793411,19330
2008-08-28,118.300003,120.199997,118.300003,119.940002,106.214035,30330
2008-08-29,120.000000,123.500000,120.000000,122.925003,108.857452,82290
2008-09-01,121.099998,122.800003,119.339996,119.860001,106.143188,27400
2008-09-02,120.019997,122.800003,119.800003,121.974998,108.016151,23350
2008-09-04,122.000000,122.000000,120.070000,121.934998,107.980743,216410
2008-09-05,121.805000,121.900002,119.599998,120.309998,106.541687,352740
2008-09-08,124.900002,124.900002,118.300003,120.014999,106.280464,321830
2008-09-09,118.699997,120.000000,118.699997,119.565002,105.881943,15500
2008-09-10,118.800003,120.764999,118.800003,120.485001,106.696671,22360
2008-09-11,119.000000,121.500000,119.000000,121.245003,107.369705,26080
2008-09-12,119.599998,122.000000,119.599998,121.074997,107.219139,55270
2008-09-15,120.000000,121.000000,116.684998,120.699997,106.887062,1082590
2008-09-16,117.500000,120.290001,116.000000,119.879997,106.160889,150850
2008-09-17,118.000000,120.989998,118.000000,120.000000,106.267181,370040
2008-09-18,117.000000,119.000000,116.000000,116.985001,103.597244,67800
2008-09-19,119.500000,119.790001,115.500000,115.985001,102.711662,102740
2008-09-22,117.000000,117.900002,113.855003,115.150002,101.972214,83660
2008-09-23,116.500000,117.199997,115.300003,116.934998,103.552940,87310
2008-09-24,117.400002,119.800003,116.000000,118.820000,105.222206,90840
2008-09-25,119.900002,120.750000,117.025002,120.044998,106.307022,111660
2008-09-26,117.504997,119.900002,117.504997,118.934998,105.324059,48130
2008-09-29,119.000000,119.599998,116.000000,118.315002,104.775002,255280
2008-09-30,116.004997,119.000000,113.000000,118.714996,105.129219,197360
2008-10-01,118.000000,118.500000,116.510002,118.419998,104.867989,65300
2008-10-03,118.110001,118.500000,114.500000,115.105003,101.932358,55560
2008-10-06,114.000000,115.000000,109.000000,110.000000,97.411606,125150
2008-10-07,109.000000,110.000000,104.150002,105.114998,93.085602,85100
2008-10-08,104.500000,104.500000,95.599998,100.739998,89.211273,317490
2008-10-10,98.000000,98.000000,92.500000,96.864998,85.779739,264770
2008-10-13,97.000000,98.000000,96.400002,97.629997,86.457184,233750
2008-10-14,100.500000,104.800003,98.550003,102.334999,90.623764,2882090
2008-10-15,100.000000,102.500000,95.300003,96.080002,85.084587,109240
2008-10-16,95.000000,96.050003,88.500000,94.455002,83.645554,2163570
2008-10-17,100.000000,100.000000,94.510002,95.480003,84.553261,1021360
2008-10-20,96.199997,96.794998,93.504997,96.385002,85.354683,101550
2008-10-21,96.699997,106.000000,96.199997,103.360001,91.531471,140750
2008-10-22,112.000000,112.000000,100.605003,103.014999,91.225952,606810
2008-10-23,100.000000,102.000000,97.004997,97.820000,86.625443,163970
2008-10-24,98.000000,98.500000,92.940002,95.584999,84.646225,210370
2008-10-27,89.000000,95.584999,82.550003,92.629997,82.029411,160780
2008-10-29,93.500000,97.500000,92.510002,96.800003,86.327950,62340
2008-10-31,97.500000,98.300003,95.029999,95.485001,85.155235,111250
2008-11-03,98.000000,99.199997,94.500000,95.379997,85.061584,92280
2008-11-04,95.500000,96.974998,94.000000,95.434998,85.110619,600810
2008-11-05,96.000000,99.000000,96.000000,97.605003,87.045883,436100
2008-11-06,95.000000,95.000000,92.199997,94.345001,84.138550,104780
2008-11-07,92.400002,96.000000,92.400002,95.345001,85.030373,563940
2008-11-10,96.000000,96.989998,94.504997,95.785004,85.422752,26000
2008-11-11,94.500000,96.250000,94.500000,95.684998,85.333572,1256230
2008-11-12,95.849998,95.849998,94.000000,95.014999,84.736076,1044000
2008-11-14,96.004997,98.930000,95.500000,96.980003,86.488487,184650
2008-11-17,99.500000,99.500000,94.709999,97.214996,86.698059,184110
2008-11-18,97.900002,98.500000,95.660004,96.165001,85.761650,39230
2008-11-19,96.000000,96.589996,94.000000,94.574997,84.343658,1311920
2008-11-20,93.995003,93.995003,89.000000,90.209999,80.450874,303670
2008-11-21,90.000000,90.500000,88.029999,89.864998,80.143211,38170
2008-11-24,86.500000,90.300003,86.500000,89.995003,80.259132,450240
2008-11-25,89.699997,92.279999,88.800003,89.489998,79.808784,94240
2008-11-26,89.199997,90.099998,87.500000,89.300003,79.639343,206140
2008-11-27,89.300003,89.300003,89.300003,89.300003,79.639343,0
2008-11-28,91.500000,91.500000,88.500000,88.955002,79.331665,173210
2008-12-01,91.000000,91.000000,85.120003,87.535004,78.065277,415720
2008-12-02,85.099998,87.500000,83.019997,87.055000,77.637207,84900
2008-12-03,87.099998,87.445000,86.000000,86.320000,76.981712,430110
2008-12-04,87.000000,90.800003,85.449997,89.589996,79.897972,395580
2008-12-05,90.000000,90.394997,88.000000,88.610001,79.023972,58870
2008-12-08,90.400002,90.400002,87.519997,88.084999,78.555771,47390
2008-12-10,90.300003,90.400002,85.625000,86.945000,77.539101,57010
2008-12-11,86.000000,87.500000,86.000000,86.980003,77.570313,133750
2008-12-12,86.500000,87.500000,85.500000,86.000000,76.696335,232810
2008-12-15,87.000000,87.500000,84.000000,84.785004,75.612755,147630
2008-12-16,84.800003,86.500000,84.300003,86.305000,76.968330,1461620
2008-12-17,86.800003,88.500000,86.500000,86.610001,77.240349,546460
2008-12-18,86.599998,86.650002,85.400002,86.059998,76.749832,680070
2008-12-19,86.099998,91.500000,86.050003,89.945000,80.214554,356360
2008-12-22,89.000000,91.019997,87.500000,87.665001,78.181206,277100
2008-12-23,86.699997,88.699997,86.699997,87.250000,77.811073,138970
2008-12-24,86.699997,88.500000,86.000000,86.070000,76.758766,74820
2008-12-26,86.000000,87.500000,86.000000,86.730003,77.347351,78480
2008-12-29,87.000000,87.500000,86.199997,87.004997,77.592606,81340
2008-12-30,86.309998,88.000000,86.129997,87.334999,77.886894,24460
2008-12-31,86.500000,90.000000,86.500000,89.495003,79.813240,62850
2009-01-02,89.910004,90.500000,88.510002,90.250000,80.486557,45390
2009-01-05,91.500000,91.699997,89.599998,91.529999,81.628059,83290
2009-01-06,91.989998,92.000000,90.070000,91.830002,81.895622,25430
2009-01-07,92.000000,92.400002,86.699997,89.220001,79.567970,107380
2009-01-09,89.500000,89.699997,87.500000,88.035004,78.511177,155750
2009-01-12,88.099998,89.199997,88.000000,88.910004,79.291527,36040
2009-01-13,88.500000,91.699997,88.500000,91.235001,81.365013,65800
2009-01-14,91.900002,93.800003,91.199997,91.550003,81.645943,14680
2009-01-15,91.000000,93.790001,88.510002,92.989998,82.930122,60110
2009-01-16,94.300003,94.400002,90.500000,91.745003,81.819817,92050
2009-01-19,92.610001,93.574997,90.699997,93.320000,83.224434,142740
2009-01-20,91.525002,93.300003,91.099998,92.870003,82.823128,26710
2009-01-21,92.000000,94.000000,91.849998,92.779999,82.742851,143830
2009-01-22,92.900002,93.199997,89.000000,90.269997,80.504372,52220
2009-01-23,90.500000,93.400002,88.900002,92.074997,82.114128,364160
2009-01-27,91.019997,91.019997,79.610001,80.139999,71.470284,1681590
2009-01-28,83.500000,84.000000,76.324997,78.059998,69.615295,5750990
2009-01-29,78.400002,78.400002,70.004997,74.980003,66.868515,2835410
2009-01-30,74.500000,81.000000,72.620003,78.875000,70.342125,493390
2009-02-02,78.105003,78.995003,70.209999,77.584999,69.191666,850000
2009-02-03,76.599998,78.589996,76.180000,76.900002,68.580780,96390
2009-02-04,77.099998,77.889999,75.650002,77.099998,68.759140,2144760
2009-02-05,78.199997,78.800003,76.114998,78.224998,69.762428,70000
2009-02-06,79.199997,80.199997,77.599998,79.205002,70.636436,117090
2009-02-09,78.400002,79.800003,78.400002,79.404999,70.814804,49210
2009-02-10,78.970001,84.099998,78.629997,83.080002,74.092224,152800
2009-02-11,82.000000,82.099998,78.099998,80.434998,71.733337,50480
2009-02-12,80.900002,81.980003,80.099998,80.355003,71.662018,45670
2009-02-13,79.605003,83.900002,79.605003,83.010002,74.029808,42500
2009-02-16,83.300003,83.300003,80.500000,80.709999,71.978607,549580
2009-02-17,79.385002,81.000000,78.239998,79.949997,71.300827,38810
2009-02-18,79.949997,80.500000,79.000000,79.500000,70.899506,41080
2009-02-19,80.000000,80.650002,78.199997,80.000000,71.345421,639680
2009-02-20,80.389999,80.389999,78.345001,79.815002,71.180420,27530
2009-02-24,80.000000,80.000000,78.599998,79.099998,70.542793,57420
2009-02-25,79.099998,79.845001,78.750000,79.040001,70.489281,111900
2009-02-26,79.300003,79.300003,77.724998,78.730003,70.212799,39550
2009-02-27,79.000000,79.199997,78.000000,78.639999,70.132561,31940
2009-03-02,78.500000,78.940002,77.099998,77.334999,68.968712,48490
2009-03-03,77.500000,77.500000,73.574997,74.230003,66.199638,47450
2009-03-04,73.500000,74.800003,73.500000,73.605003,65.642258,1535020
2009-03-05,74.000000,74.879997,72.000000,72.845001,64.964455,31750
2009-03-06,70.199997,74.800003,70.199997,73.644997,65.677917,42190
2009-03-09,74.000000,74.000000,71.500000,71.980003,64.193062,22420
2009-03-12,72.889999,72.980003,70.004997,70.915001,63.243256,4724350
2009-03-13,72.000000,72.900002,71.000000,72.650002,64.790581,42960
2009-03-16,72.699997,73.425003,71.699997,72.529999,64.683571,42410
2009-03-17,72.800003,74.500000,72.500000,74.144997,66.123817,46520
2009-03-18,72.500000,76.500000,72.500000,75.514999,67.345634,100670
2009-03-19,75.000000,76.099998,74.000000,74.669998,66.592033,33580
2009-03-20,70.809998,75.000000,70.809998,74.504997,66.444878,491490
2009-03-23,73.529999,75.275002,73.529999,74.989998,66.877426,247690
2009-03-24,75.000000,77.000000,75.000000,76.040001,67.813835,443700
2009-03-25,76.040001,78.949997,74.000000,75.845001,67.639946,184670
2009-03-26,75.974998,77.400002,74.800003,77.014999,68.683327,212460
2009-03-27,76.099998,78.599998,76.004997,77.714996,69.307632,79320
2009-03-30,77.714996,80.989998,76.000000,79.550003,70.944107,116090
2009-03-31,80.000000,80.800003,75.800003,78.635002,70.128098,101730
2009-04-01,79.300003,79.830002,78.400002,78.605003,70.101357,31480
2009-04-02,79.989998,80.099998,78.500000,79.955002,71.305298,936970
2009-04-06,80.000000,81.000000,77.800003,78.349998,69.873917,40410
2009-04-08,78.000000,78.894997,76.504997,78.114998,69.664360,217720
2009-04-09,78.989998,80.000000,78.199997,78.745003,70.226181,34330
2009-04-13,78.745003,82.989998,78.699997,82.074997,73.195930,87470
2009-04-15,80.000000,87.800003,80.000000,87.525002,78.056351,350920
2009-04-16,90.000000,93.000000,89.239998,90.404999,80.624802,969400
2009-04-17,90.404999,92.000000,89.800003,91.779999,81.851044,172510
2009-04-20,92.000000,94.800003,91.000000,92.904999,82.854324,306670
2009-04-21,91.540001,92.000000,88.150002,88.834999,79.224640,83820
2009-04-22,89.500000,90.849998,88.900002,89.425003,79.750793,155250
2009-04-23,88.364998,91.500000,87.105003,89.849998,80.129814,246400
2009-04-24,89.000000,90.449997,88.500000,89.035004,79.403023,49620
2009-04-27,88.599998,92.349998,86.000000,87.900002,78.390785,713920
2009-04-28,88.000000,89.199997,87.025002,87.555000,78.083099,82650
2009-04-29,86.599998,89.199997,86.599998,88.824997,79.215721,81130
2009-04-30,89.180000,89.180000,89.180000,89.180000,79.532303,0
2009-05-04,90.000000,90.000000,88.000000,88.550003,78.970467,205060
2009-05-05,89.000000,89.800003,88.150002,89.449997,79.773102,187080
2009-05-06,88.300003,90.500000,88.025002,88.839996,79.229088,84930
2009-05-07,89.000000,90.500000,88.625000,90.180000,80.424149,45230
